-0.0277228	-0.0277228	3141	0.0	56.0446	-0.0277228	3664	0.0	60.531	-0.0277228	19054	0.0	138.036	-0.0277228	4740	0.0	68.8477	-0.0277228	18423	0.0	135.731	-0.0277228	4592	0.0	67.7643	
-0.0267327	-0.0267327	3458	0.0	58.8048	-0.0267327	4088	0.0	63.9375	-0.0267327	20683	0.0	143.816	-0.0267327	5328	0.0	72.9932	-0.0267327	20088	0.0	141.732	-0.0267327	5018	0.0	70.8378	
-0.0257426	-0.0257426	3971	0.0	63.0159	-0.0257426	4537	0.0	67.3573	-0.0257426	22403	0.0	149.676	-0.0257426	5798	0.0	76.1446	-0.0257426	21851	0.0	147.821	-0.0257426	5570	0.0	74.6324	
-0.0247525	-0.0247525	4223	0.0	64.9846	-0.0247525	5128	0.0	71.6101	-0.0247525	24235	0.0	155.676	-0.0247525	6396	0.0	79.975	-0.0247525	23781	0.0	154.211	-0.0247525	6278	0.0	79.2338	
-0.0237624	-0.0237624	4892	0.0	69.9428	-0.0237624	5511	0.0	74.2361	-0.0237624	26554	0.0	162.954	-0.0237624	7041	0.0	83.9107	-0.0237624	25555	0.0	159.859	-0.0237624	6821	0.0	82.5893	
-0.0227723	-0.0227723	5670	0.0	75.2994	-0.0227723	6280	0.0	79.2465	-0.0227723	28891	0.0	169.974	-0.0227723	8076	0.0	89.8666	-0.0227723	28204	0.0	167.94	-0.0227723	7761	0.0	88.0965	
-0.0217822	-0.0217822	6544	0.0	80.895	-0.0217822	7133	0.0	84.4571	-0.0217822	31465	0.0	177.384	-0.0217822	8726	0.0	93.4131	-0.0217822	30965	0.0	175.969	-0.0217822	8411	0.0	91.7115	
-0.0207921	-0.0207921	7350	0.0	85.7321	-0.0207921	8163	0.0	90.3493	-0.0207921	34972	0.0	187.008	-0.0207921	9891	0.0	99.4535	-0.0207921	34014	0.0	184.429	-0.0207921	9619	0.0	98.0765	
-0.019802	-0.019802	8740	0.0	93.488	-0.019802	9254	0.0	96.1977	-0.019802	39235	0.0	198.078	-0.019802	11267	0.0	106.146	-0.019802	38084	0.0	195.151	-0.019802	10966	0.0	104.719	
-0.0188119	-0.0188119	10312	0.0	101.548	-0.0188119	10666	0.0	103.276	-0.0188119	43645	0.0	208.914	-0.0188119	13019	0.0	114.101	-0.0188119	42648	0.0	206.514	-0.0188119	12636	0.0	112.41	
